reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOFGIwwNXWzBOIesIILe5NHtgvP0uzfdXVL6AuMJO0vDcqip-pXtL6NZQD2pTuZMjVzmvZXx8iwkgkkqaQ,Ben Lewis,https://play-lh.googleusercontent.com/a/AATXAJz4k_l38U0Q9h8kudtFKLdzSuB2m2uO-pC4pMMv=mo,"It is so frustratingly difficult to check how long a trip takes or check tolls for a route if it is not where you are at the moment. If I am at Point A, but I want to see how long it takes for me to get from Point B to Point C, it is so so hard Otherwise, the features are pretty good, but the UX needs a little update",3,5,4.70.1.0,2021-02-02 00:03:42,"Thanks for your feedback, Ben. We're always looking for ways to improve our product. If you'd like to share more about your Waze experience or have feature requests you'd like to submit to us, feel free to reach out to us through a private message on Facebook.

For further assistance please contact us here: https://m.me/waze",2021-02-04 19:49:40
gp:AOqpTOG0DslPijj_GidY8LE4lofAdfxU8jnRsAEx7ApoeuX8-7VI304WgcOzAqptE4PxzihDzvnddl-1ZoZvCg,Bramo Bull,https://play-lh.googleusercontent.com/a-/AOh14GgkvbOEAvASPohTPht1_E9ubfl0sdHQNYJ8ppZ-oQ,"Awesome app, much much better than Google maps .. Beautiful interface, premium looks, shows routes where traffic is less, lots of voice guidance options, lots of good features.. Kudos to the developers, pls keep up the good work.. One request though.. Pls add an option in waze to only stick to main roads while navigating, bcos some times its takes me thru weird shortcuts, alleyways.. Where the roads are horrible.",5,3,4.53.0.3,2019-08-06 16:47:07,,
gp:AOqpTOEIGcs2-h-K1l0UZvwS_FN6hcoGVkmeSMmSggnbaqttjge-M3_IAJgYqOYQ2-oyDhTQ1OH7jaqNBnW6Sw,N. M.,https://play-lh.googleusercontent.com/a/AATXAJxMnZKnEX-Xn8P2oL28s2z9RJhSHA4fIJjJRaE2=mo,"I've been using waze for a long time on my phone. Now I installed it in my car, but everytime I get any directions it crashes, can't be used at all... I'm very disappointed 😞 this has to be my favorite navigation, but not anymore.",2,0,4.67.0.4,2020-10-25 02:58:40,"Hey there! We're sorry to hear that you're experiencing this issue. We'd like to learn more about what's occurring, would you mind sending us a private message on Facebook? For further assistance please contact us here: https://m.me/waze",2020-10-28 18:17:46
gp:AOqpTOFzztoY3JuUtAYQsC-lOTmx5TKl80queWZQcH8fr8sT41Zn56YIyLvKC0ET7NR1RxAUKzUkRkQc_MJULQ,Raymond Wee,https://play-lh.googleusercontent.com/a-/AOh14GhPYzHryoYSl9TYgeP6Q7k8ACyEo2WXoYvgAm6UiA,"Love the Apps have been using it for 2 years now, only have 2 issue that I hope they would address, 1. have the option to choose the nearest route by default, 2. Show alternative route in the map while driving rather then going through all the menu to see alternative route (example what Goggle Map is doing)",4,4,4.68.1.0,2020-11-08 22:42:04,,
gp:AOqpTOEmdql58TPpWQHHNI9kt50IHx3ETSryrSTH8Adlgje2V19Czx6BWs1uq2K0rzNwKIkySDqrRYMe0_wXWA,Ashley Lawton,https://play-lh.googleusercontent.com/a/AATXAJywsfsYgXaDDE5V6k2Kh5iuLdM5SVr0yTgKymGS=mo,Gets me to work on time for the most part.. I do wish it would account extra time for heavy traffic areas a little better.. I always have to leave for my job on an island with one way on and off about 15/20 minutes before the app tells me to leave.. I also wish I could review times to leave for planned trips.. the only options are an alert for an 1& a half ahead and 10 minutes.,5,5,4.71.0.2,2021-03-06 18:34:04,,
gp:AOqpTOFqkRYptQQ_aZnnzxMasPnss7kBED8zOmd2TKLJwjC6x9CyhkEVY2zCM7b7N5Lt9VjOlLXe8o3sfoUi3g,Jyoti Datwani,https://play-lh.googleusercontent.com/a-/AOh14GhMmiySLQmwxPp8nofscKWnrkpeuPi3LIoIKBM8Zw,"An otherwise extremely intuitive app that I have so far been recommending to others, its recent performance has been v disappointing. It just won't recognize my location when home which is in jumeirah, a well known locality in Dubai. I have reinstalled the app as advised on various forums, set open permissions, no change . Even the recommended routes have been mind boggling",1,9,4.55.3.0,2019-10-13 12:48:09,,
gp:AOqpTOFcJVZJkt1mKHrGS63r_1E22KEW9TJyNf8YDPcOotmWeK44Vbk4cErGeINBA6xY44bQx46i0tbgScKwOA,Jane Wright,https://play-lh.googleusercontent.com/a-/AOh14GgkBOG10LNkzTjFMc0sZXaH-1HDJ7VywsJTicdT,I just downloaded this app as an alternative to Google Maps. I have found it to be the MOST user unfriendly map I have ever used. I could find no way to plan a trip from one point to another that is not from my current location. I also could not see a route preview. Definitely won't be using this.,1,2,4.67.0.4,2020-10-21 04:53:11,"Hi Jane, thanks for your feedback. We're always looking to improve. We have a Help Center that you may find helpful. Also, here’s the steps from our Help Center on how to set the starting point different from your current location: https://support.google.com/waze/answer/6262569?hl=en For further assistance please contact us here: https://m.me/waze",2020-10-27 20:31:13
gp:AOqpTOGEIeGNqj1BPb7CJATqTxI7knqNz4HVa5WkMNiZxWBBv5GyXqmfsRavOLsnHuS4wUCnMxKKWMB_kynvww,Melissa Williams,https://play-lh.googleusercontent.com/a-/AOh14GjqY1foWFmFsvuVVTUW9u3Sv2hUi0wDYaJ819XQDg,I love it when it does everything it says it will but then sometimes it won't tell me anything. Like going to work it might work and let me know about accidents or a car beside the road and even let me know the police are ahead or red light cameras and then after work it doesn't tell me any warnings. It really needs to be consistent.,5,5,4.71.0.2,2021-02-22 12:07:19,,
gp:AOqpTOH-qcCHPCVr_Y0NC9tkdlstEDNHe2JghnEtiK0D_b1a42axk9xsjPs8JYTtTnepAwRUszsq3JdGMTf9Cw,Muhamad Qairul,https://play-lh.googleusercontent.com/a/AATXAJwRNE-r-szIxJ7_Vfir-UPO9t4YcMZaWN0vwJyb=mo,No good network very slow,1,0,4.73.0.3,2021-05-18 17:50:03,,
gp:AOqpTOHQxBKzT1pUmErGhK3oL4LPNEWb1v6RW3ltOgrH4bdEQg4HhIQ45FiUEZngB6gIzTaYcjuFTFGtB4QVuA,Joe Stringer,https://play-lh.googleusercontent.com/a-/AOh14Ghec1gTkla4bT3f0vmIHaeTibpcidS8VceTcEUszpQ,"On a trip from MS to TN sound kept turning off. Had to unplug phone - plug back in and restart destination. Annoying but delt with it. Route was good until TN when it took the absolute longest path to our destination. It took us on twisting winding backroads instead of the main, more direct route which was approximately 20-30 minutes longer. Not at all happy about that. After driving for 9 hours I could have done without the scenic route!",3,3,4.54.1.1,2019-09-07 20:34:15,,
gp:AOqpTOFHoaesmYzdI_YklbRrESnXYs-Nvq0u46wfVNxQUAdIdByxo2y7kTU9nnxnhv0-C2sAvQKCj8iwHdocQA,Abdelrahman Taha,https://play-lh.googleusercontent.com/a-/AOh14GiJMY3aZz4XDPD-ppcWKJ_YJui2sIMT2rAj6BCx,"Latest update ruined it!... Can't log in again with my old account despite the database still links my phone number to my history + the home/work widget is not working anymore! + it freezes sometimes mid-drive!... Please rollback the old version, it was perfectly fine.",2,11,4.45.1.0,2018-11-21 21:04:48,,
gp:AOqpTOHIIXSBldE60CtYhwMPtO_kglVY1NBp5MLlozc-mmyj3NrVgaA1sn3dJGMNV3QQZKVN89kMn6lkBTlxOg,Awie XX2606,https://play-lh.googleusercontent.com/a-/AOh14GhpYH84zwtXShswk_xa37AeDbVPPad85-vjrSMgvA,"Not accurate, poor route..",1,0,4.73.0.3,2021-05-20 11:51:12,,
gp:AOqpTOEvIqsAzRQ-7H3_fG7_4FOQEgNnTz2O3-scEO690-73QcAkvH19Akbfzn2j8XaQ58HOgTTlTuMonDYz8g,Chinmaya Kar,https://play-lh.googleusercontent.com/a-/AOh14GhmvracCEs1fRaBvbvukm0S8pDoRdLSAOi-WUE1,"It is unstable. I use google maps while I am riding my motorbike. I tried your app twice and it is just so unreliable. I navigate using voice and keep the screen locked to save battery and also to stay focused on the road. While google maps stays on, yours just exits after around 5 minutes. Whoever designed your app has overlooked this. Anyways, i am no longer interested in your app as google maps and Calimoto are better than yours.",2,57,4.69.0.3,2021-01-05 21:10:11,"Hi Chinmaya, thank you for taking the time to provide your review. We're always looking to improve your experience with Waze. We appreciate your feedback. For further assistance please contact us here: https://m.me/waze",2021-01-14 17:19:27
gp:AOqpTOHWeJuisRmj338WZCBWfkN6Cns8LgxOF_5S2nhyy63jalb-UoY7LJ9uY6Uwa4W7m3dtOBq5z3biKLqSqQ,Lisa Sweller,https://play-lh.googleusercontent.com/a-/AOh14Gj6_LAdw7dfwV0erMZsyK8mrGXFIr7UNFvKz9ey3A,Love all the info wazers add when driving. Make me feel safer when I am out and on the road. The only problem I have is I can't login or register to log in. I do not want to use my Facebook either. I don't need every one on my fb to know where I am. I don't know all personally. I don't feel fb needs to know what I doing or looking at. I get extended car insurance call constantly now because of fb. And all my stuff is set to private. I checked.,4,4,4.69.0.3,2020-12-30 19:23:04,,
gp:AOqpTOGpdBzEB_2aRH1ebH9BW_IPyp-hWHVBUTt7Lnoknjy84MBifeksfdNzm71EfWem0kpFRE86GU_RJ1tbTg,Kristopher Taylor,https://play-lh.googleusercontent.com/a/AATXAJxgPupZMHJuxCo430DpGhtRkWl3OqjpitcVp6_k=mo,"Horrible GPS. Sends you down roads that are full of construction, or even closed. The ""fastest"" route today was through nothing but construction. Someone i work with that lives less than a mile away made it home faster than I did without using any traffic app. 🤦‍♂️",1,0,4.50.1.1,2019-05-21 23:12:58,,
gp:AOqpTOGww9aLzNywSU9VZSn3hPhdMox5zZeDSTfrSvqgLmHJVWlMn5PLjdmZ2TUccwrsL33IKQB3XIOztajlxw,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This app used to be everything, but it's atrocious now. The app freezes while you're driving having you miss exits, can never find a signal but is on wifi, crashes while you're in route and the has the audacity to have ads in the midst of all this foolishness. 😒",1,0,4.47.0.3,2019-02-01 13:10:48,,
gp:AOqpTOESdmpzVgQS4O8sbifGINkVoE5bktmfiDTLtlodi-L2Tw4XULmF6gjY7uaYBVVkITC70b2qGZzfgQlSOA,Ilan Wasserman,https://play-lh.googleusercontent.com/a-/AOh14Gi06-c79Ej2_RuHTyxBUFwNbGuYDVTUIoW0BFZjdsE,"It used to work perfect. Now, it loses location for long period of times with no apparent reason. I checked with 3rd party GPS app, which showed a GPS fix. This problem persists for the last several releases- some better some worse performance. Please fix it already! I sent the in app logs",5,0,,2020-06-28 04:43:28,,
gp:AOqpTOFxprbAWh9Cm7eYE02koTjY2o1yhZSotkFjA7cHMDaCkuHUtp5n3kDEVH5Y21Dqaxh-56KSCt-2MsPNhg,jackie Roosma,https://play-lh.googleusercontent.com/a-/AOh14GiJHg1I8Ws4zSpAvexxJLSF1lkhgvsw_qQwOQ6RGw,"Die hard Waze fan here... I've been using waze & promoting it for more years than I can count. All of a sudden now Waze stopped working properly. It doesn't estimate ETA properly & the worst part is there's a glitch with Android auto. When you use Waze through Android Auto & are playing music, waze glitches out & sends notifications every 3 seconds & it makes your music turn down & then back up. It's extremely frustrating and has forced me to use Google maps but I prefer Waze. PLEASE fix this",2,0,4.52.5.5,2019-07-16 12:46:53,,
gp:AOqpTOHqJabP_DETN61fYe58X_DHPlIkwiBqGBO-KtlNMKsHsDj-RWCL5IPKKL7tIhMXUmUu9PcNhrTISKlMFA,Ar Cr,https://play-lh.googleusercontent.com/a-/AOh14GiEQtNcXoPrLJYz4ILZ9QnLSGRPa3Jd0Cf-_Yjx,It would be greatly beneficial if people can report right shoulder or left shoulder and the same when the car is stalled on freeway. Which lane? When I see the warning ⚠️ would be very helpful to see lane1 or 4 car 🚗 stalled great improvement so users can see 👀 and avoid that lane long before you can't. THIS WOULD HELP WITH ROAD RAGE. users can change lanes in advance and not just guessing which lane should keep driving. Thank in advance for all the helpful info that you already put in app.,4,0,,2021-02-21 17:42:28,,
gp:AOqpTOH8sQm9qo_HHuujvYzZZuvPif5xwdK17t7kTkFsYzL_wGy9RTYrt3sHlnLmu3IbZHntBZBfL8ANS8EzTA,Phil C,https://play-lh.googleusercontent.com/a/AATXAJymxZ60jXj72uNytr5RIhj3E00x8gUbFBPZry7I=mo,"After the latest update, where is the voice command function? I can't get it to work when I say OK Waze. In Australia we can't touch the phone while driving, so the OK waze function is very important, please bring back the last version, this version is bad!!!",1,13,4.61.0.3,2020-03-31 14:43:55,"Hi Phil!
""OK Waze"" has been replaced with Google assistant, so you can still use voice commands.
You can switch the assistant on for Waze through the settings menu.
See how: https://support.google.com/waze/answer/9332876?hl=en",2020-03-31 15:25:16
gp:AOqpTOGFmGyoZZveI57nX21N6SsyJR-fZGMzdTpZT_deB9qscHjWyON3Bf5fmBYZ4ma_weJ5IRHW_4uHKnZUsA,Rich Brennan,https://play-lh.googleusercontent.com/a/AATXAJxmmO4Lw4ShKrJh8riUBRl56ZMzZWWOqyDgphYz=mo,"Around town, this app is pretty good. But driving from NYC to Boston, it routinely crashes 2 or 3 times per trip. If I'm alone in the car, restarting is not an option. Real time updates are nice, but you obviously don't get them when the app silently dies. For long trips, my dashboard Garmin with love traffic is my go to nav aid.",3,14,4.52.5.5,2019-07-20 13:49:33,,
gp:AOqpTOEaTVbYPHIYZCbBPBzTKsz13V09zPgwu4pstd6cYH4ccbMxkib3ZTyGv9ewb7U-Tu65GqYlpGoDv4ynTw,R B,https://play-lh.googleusercontent.com/a-/AOh14GhLsKm5QzTuWVFtFQUK17FHqwvWNw3BlGiVqGdgow,"😎 Great driving app, if you want to know where the police are this is the best way, app, for you, I drive a little faster than most, so I love it, 💞💞💞. Also you can report to other drivers using the app for hazardous areas on the road you come across on your journey.FTP!",5,2,4.64.1.0,2020-08-14 00:33:26,,
gp:AOqpTOF81woMOhoFhluq0EhD_a3vjKQ6K0HzqdtOXDFuvbyYg6khNOt4w5O5cegsTNF-crNzI3LMVZJSSNYkRQ,Martin Evans,https://play-lh.googleusercontent.com/a/AATXAJzrx46YKoh5VHWtZq_fJhZ6USnmrV-RyINDGSmq=mo,"Great app to have running all the time whilst driving, even if not needing directions. Spiken warnings of hazards ahead are great. Improvement would be an optional larger more dominant visual indication when exceeding speed limit, and an optional continuous alarm when above speed limit.",5,0,4.44.0.5,2020-08-16 06:16:51,,
gp:AOqpTOFjxlakRYSROj4KTEMZ69bD8CuOGGMMWX7DAinjgMFrIwgFlWJK9ESB528dhgQVbZbLlO3xrmLCJQ5W3Q,Fazeela Choudhry,https://play-lh.googleusercontent.com/a/AATXAJzz-vu96V27akHek2FBiE7Z0Etg7ccDx-4qHhA4=mo,"Used to work great, now it gives me an error calculating the route 90% of the time. Sometimes it crashes altogether. Either way, I can't rely on this app to get me anywhere anymore. Never had these issues in the past.",1,0,4.44.0.5,2018-11-15 20:55:28,,
gp:AOqpTOHALoXnyoZcqFpMkIx7gRsA62ZKtWsy3mKsFlb2F3cUWURJRdZuUfiPb9QLHBLV55Tb2rnu49kizEUKrw,Alex P,https://play-lh.googleusercontent.com/a/AATXAJxslyUmzuXakp9ShTWtpXCfbK6QcOrTPEQMOVmb=mo,"Simply awfull. Nice interface, but soon after starts it freezes every time after a few minutes. Whatever I do (uninstall,reinstall,restart, you name it) it becomes useless in minutes. Google should allow the using of other reliable apps.Sorry Waze but my experience is just miserable. Any ideas?",1,0,,2019-10-15 21:30:09,,
gp:AOqpTOGvEMsENv-f4msYdBjs4ZJsIHxXgp9rnI5CDtyJ6CZnreKrWF0hbLPrFGyXW-JaeHadMSjzSqMy8uzsng,chris santucci,https://play-lh.googleusercontent.com/a/AATXAJyIn_IUzgUFOgd-3io3EMvo010iF_l4nI68tiow=mo,"seemed clunky. i hate the color scheme and overall look of the app. it did function as a gps but it didn't appear to give me a faster route than Google Maps and lacked some more advanced features. i uninstalled it but if you always wanted a gos that looked like Candy Crush, this is the app for you",3,0,,2019-03-14 23:44:37,,
gp:AOqpTOEgWXxQuXmrqA21POimwlgbsTwZoB5AjEb5qhLMJIyVVYAr0PAVEulGnYrude1Bw9LHZlej-fFrdY-oBw,GS Smith,https://play-lh.googleusercontent.com/a/AATXAJy2ivSefTlxmQJUjnRWiaLu87hGr5SMP9M4YK7y=mo,Have used Waze for years and loved it. It recently stopped being able to locate me and just shows an appropriate location if at all. Other GPS and nav applications still work without any issues. Sorry Waze going to have to find a new app that actually works.😥,1,1,4.56.0.2,2019-11-04 18:25:22,,
gp:AOqpTOF0UunGZdY-D5ZgHQi-reSNaPzney3hJM9UqVTyouTWulvd7XgXL2VovCY3JWYw6bxp6gv5OUl0oZMi_g,Kevin Ho,https://play-lh.googleusercontent.com/a-/AOh14GgmweZ1MiutEskq87GglBLNAfg_psu6TEt4jY6z,Gotten worse as interface has not improve. App is frustrating to use when on the go. Nev is supposed to be quick to use when u need to change routes. The voice control sux and too many confirm buttons in bad places makes it dangerous to use as you drive. Learn from Garmin.,3,8,4.43.0.3,2018-09-12 14:46:01,,
gp:AOqpTOF6Jo9Fq17IJQgf3NUdSrrNXf0kyV_rM-Ge-p4sOK_7UqiwENiRj2xY-ZeTaPvSVOdZamlal1ng-INvig,Lucica Runcan,https://play-lh.googleusercontent.com/a/AATXAJxL0OOIaOby4DTKilIRziirA_YRYkzzaHTQzMVo=mo,"From the last update the application is working very hard. I can't search for a destination, it crash when it is running and it is heating up my phone. Before the last update, the application was working perfectly.",2,0,4.43.1.1,2018-10-17 21:16:35,,
gp:AOqpTOE1ihlgb93p0yXHV55JR1sXLNt-PYkteo_WTx5TlVAMSPDQWpRuFfzgchgnZeYlrd-D5avZZZ8nj_C6lg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"For the love of god, please remove that passenger alert, or at least show the keyboard again if it was shown before the alert appeared. It pops up when walking up to the car trying to enter the address. So frustrating.",2,3,4.44.0.4,2018-10-31 21:35:02,,
gp:AOqpTOGTtF0ChqrcdJNyQyAeo17UlRrUPIv-c3v5kLVB_QVmPZCRQTWytXtfnwAocbwVlfvqrDhSNy7viehewQ,Stefanie,https://play-lh.googleusercontent.com/a-/AOh14GhAupzy88iAxn3NE3A4zjYF94y-CJ75lY7_xA-osA,Never connects to gps,2,0,4.73.0.3,2021-05-08 00:30:01,"Hi Stefanie, thanks for contacting us. We'd like to help with this GPS issue you're having. Please give these troubleshooting steps a try from our Help Center: https://support.google.com/waze/answer/9909051 For further assistance please contact us here: https://m.me/waze",2021-05-11 18:48:20
gp:AOqpTOFFU41da3fPaaD6m31DBNgTq7LvNHIYSTv8FGDB-zw6pNy3i-8HmUCK3MxYpYNsp5tPj0_BzmwW5y02zg,Chris Rodriguez,https://play-lh.googleusercontent.com/a/AATXAJzpkAzxNgAK1tN0E4KVPXmgj6sZ6525kRJEOL8p=mo,"I've been using Waze for years, and it was the best GPS app out there; (better than Google Maps). Ever since Google bought Waze for $1.15 billion, the app has started getting worse. It's still a good app, but not a good as it was. I guess that's what you do when you can't beat them... you buy them.",3,5,4.52.3.4,2019-07-09 13:15:32,,
gp:AOqpTOHw9e2Ffo7PFsa08FVNyvJmmKKxovDlgm72SahFlWVJBVK-o22L0-M8L4CRdQTpgfREYZxyRBKjASTY8A,Scott Denman,https://play-lh.googleusercontent.com/a-/AOh14GjX72ChVjwW5mvUvmjlEy6yQQ0gjDCxn2EZt5yNig,"Used to be okay, but it is pretty mediocre now. Doesn't show traffic on nearby roads unless it routes you on those roads. Want to use it to see where traffic is but don't want to follow its directions? Too bad. Consistently estimates arrival times that are optimistic by around 10 minutes.",1,4,4.46.0.2,2018-12-11 16:54:15,,
